Date,Payee,Category,Amount
2023-10-02,Total Wine And Bellevue Wa 10/01,Dining & Drinks:Bars,-60.66
2023-10-02,Chipotle,Dining & Drinks:Restaurants,-26.59
2023-10-02,Stir,Entertainment,-65.99
2023-10-03,Amli Spring District,Home:Rent,-3048.06
2023-10-03,Amazon,Shopping:Electronics,-23.94
2023-10-03,Soylent,Groceries,-175.0
2023-10-04,AIG Life,Financial:Life Insurance,-102.03
2023-10-04,Chipotle,Dining & Drinks:Restaurants,-10.73
2023-10-04,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-10-05,Chatgpt,Work Expenses,-22.02
2023-10-05,PCC Market,Groceries,-8.09
2023-10-05,QFC Foods,Groceries,-10.98
2023-10-06,Chipotle,Dining & Drinks:Restaurants,-10.02
2023-10-06,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-06,Teradata,Personal Income:Paycheck,5113.46
2023-10-06,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-10-10,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-10,Shake Shack,Dining & Drinks:Restaurants,-46.2
2023-10-10,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-10,Belle Pastry,Dining & Drinks:Restaurants,-3.9
2023-10-10,Columbia Sportswear,Shopping:Clothing,-27.23
2023-10-10,Chipotle,Dining & Drinks:Restaurants,-20.26
2023-10-10,QFC Foods,Groceries,-20.91
2023-10-10,QFC Foods,Groceries,-6.78
2023-10-10,Chevron,Auto & Transport:Gas & Fuel,-59.15
2023-10-10,PCC Market,Groceries,-8.13
2023-10-10,Amazon,Shopping:Electronics,-12.06
2023-10-10,Chevron,Auto & Transport:Gas & Fuel,-4.22
2023-10-10,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-10,Chipotle,Dining & Drinks:Restaurants,-10.02
2023-10-11,Elizabeth Cleaning,Cleaning,-90.0
2023-10-11,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-11,Priceline - Vegas,Travel:Vegas Trip,-434.31
2023-10-11,Total Wine And Bellevue Wa 10/11,Dining & Drinks:Bars,-60.66
2023-10-11,Chipotle,Dining & Drinks:Restaurants,-10.02
2023-10-12,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-12,YouTube,Software ,-15.4
2023-10-12,Kachava,Dining & Drinks:Restaurants,-132.02
2023-10-12,Alaska Air,Travel:Vegas Trip,-697.81
2023-10-12,Sp Jimmy Joy Usa Amsterdam 10/12,Dining & Drinks:Restaurants,-81.4
2023-10-12,Geico,Auto & Transport:Car Insurance,-61.15
2023-10-12,QFC Foods,Groceries,-0.73
2023-10-13,Wind River,Personal Income:Paycheck,7761.02
2023-10-13,North Face,Shopping:Clothing,-158.54
2023-10-13,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-13,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-10-13,QFC Foods,Groceries,-3.0
2023-10-16,Chipotle,Dining & Drinks:Restaurants,-30.06
2023-10-16,Five Guys,Dining & Drinks:Restaurants,-36.18
2023-10-16,Panda Express,Dining & Drinks:Restaurants,-41.62
2023-10-16,Chevron,Auto & Transport:Gas & Fuel,-7.94
2023-10-16,Netflix,Entertainment,-17.05
2023-10-16,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-17,Comcast,Utilities,-70.0
2023-10-17,Bartell Drugs,Health:Pharmacy,-2.41
2023-10-18,PSE,Utilities:Gas & Electric,-27.82
2023-10-19,PCC Market,Groceries,-16.77
2023-10-20,UPS,Home,-17.01
2023-10-20,QFC Foods,Groceries,-22.47
2023-10-20,Teradata,Personal Income:Paycheck,5113.47
2023-10-20,T Mobile,Utilities:Phone,-120.0
2023-10-20,Tst* Thaal Bellevue Wa 10/19,Dining & Drinks:Restaurants,-33.77
2023-10-22,Vegas Tours,Travel:Vegas Trip,-147.88
2023-10-22,Vegas Tours,Travel:Vegas Trip,-245.88
2023-10-22,Vegas Tours,Travel:Vegas Trip,-123.88
2023-10-23,Jersey Mikes,Dining & Drinks:Restaurants,-44.01
2023-10-23,Shake Shack,Dining & Drinks:Restaurants,-31.46
2023-10-23,Chipotle,Dining & Drinks:Restaurants,-35.51
2023-10-23,Chipotle,Dining & Drinks:Restaurants,-30.88
2023-10-23,Chipotle,Dining & Drinks:Restaurants,-25.21
2023-10-23,Amazon,Shopping:Electronics,-16.5
2023-10-24,Chipotle,Dining & Drinks:Restaurants,-21.19
2023-10-26,Vegas Tours,Travel:Vegas Trip,-3.29
2023-10-26,Potbelly,Dining & Drinks:Restaurants,-31.14
2023-10-26,Blazing Bagels,Dining & Drinks:Restaurants,-30.93
2023-10-26,Vegas Tours,Travel:Vegas Trip,-6.99
2023-10-26,Chipotle,Dining & Drinks:Restaurants,-37.21
2023-10-27,Chick-Fil-A,Travel:Vegas Trip,-27.03
2023-10-27,Uber,Travel:Vegas Trip,-65.91
2023-10-27,Vegas Tours,Travel:Vegas Trip,-20.23
2023-10-27,Curb,Travel:Vegas Trip,-69.84
2023-10-29,Google Domain,Software ,-6.61
2023-10-30,Hoover Dam Cafe 10/27,Travel:Vegas Trip,-28.08
2023-10-30,Amazon,Shopping:Electronics,-17.22
2023-10-30,Amazon,Shopping:Electronics,-11.0
2023-10-30,Curb Lv Taxi Nellis Queens Ny 10/27,Travel:Vegas Trip,-27.8
2023-10-30,Vegas Tours,Travel:Vegas Trip,-4.01
2023-10-30,Shell,Auto & Transport:Gas & Fuel,-10.36
2023-10-30,Amazon,Shopping:Electronics,-5.49
2023-10-30,Vegas Tours,Travel:Vegas Trip,-30.31
2023-10-30,Bright Angel Gift Sho Grand Canyon Az 10/28,Travel:Vegas Trip,-10.69
2023-10-30,Curb,Travel:Vegas Trip,-36.09
2023-10-30,Mcdonald's 10/28,Travel:Vegas Trip,-14.82
2023-10-30,Vegas Tours,Travel:Vegas Trip,-4.58
2023-10-30,Vegas Tours,Travel:Vegas Trip,-23.0
2023-10-30,Vegas Tours,Travel:Vegas Trip,-24.12
2023-10-30,Vegas Tours,Travel:Vegas Trip,-4.32
2023-10-30,Vegas Tours,Travel:Vegas Trip,-23.0
2023-10-30,Uber,Travel:Vegas Trip,-58.92
2023-10-30,Curb Lv Taxi New Ca Queens Ny 10/28,Travel:Vegas Trip,-18.79
2023-10-30,Soylent,Groceries,-175.0
2023-10-30,QFC Foods,Groceries,-5.0
2023-10-30,Vegas Tours,Travel:Vegas Trip,-249.77
2023-10-31,Vegas Tours,Travel:Vegas Trip,-254.94
2023-10-31,Wind River,Personal Income:Paycheck,7761.03
2023-10-31,7-eleven 10/31,Dining & Drinks:Restaurants,-6.93
2023-11-01,Mortgage,Home:Mortgage,-5990.47
2023-11-02,Suit Supply,Shopping:Clothing,-1167.07
2023-11-02,Chevron,Auto & Transport:Gas & Fuel,-58.83
2023-11-02,Mi Tea,Dining & Drinks:Restaurants,-6.33
2023-11-02,PCC Market,Groceries,-16.31
2023-11-03,Chipotle,Dining & Drinks:Restaurants,-10.29
2023-11-03,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-03,QFC Foods,Groceries,-8.56
2023-11-03,Teradata,Personal Income:Paycheck,5204.35
2023-11-03,Amli Spring District,Home:Rent,-3053.59
2023-11-03,AIG Life,Financial:Life Insurance,-102.03
2023-11-03,Chipotle,Dining & Drinks:Restaurants,-20.59
2023-11-03,"Quest Diagnostics, Inc.",Health:Doctor,-53.02
2023-11-05,Chatgpt,Work Expenses,-22.02
2023-11-06,QFC Foods,Groceries,-20.9
2023-11-06,Bitcoin,Investments ,-20000.0
2023-11-06,Shake Shack,Dining & Drinks:Restaurants,-31.46
2023-11-06,Uber,Auto & Transport,-14.99
2023-11-06,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-06,Chipotle,Dining & Drinks:Restaurants,-30.88
2023-11-06,Macy's,Shopping:Clothing,-203.69
2023-11-06,Chipotle,Dining & Drinks:Restaurants,-31.38
2023-11-06,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-06,Wwp Senske Lawn,Uncategorized,-176.16
2023-11-06,Uber,Auto & Transport,-18.92
2023-11-06,Uber,Auto & Transport,-11.96
2023-11-06,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-11-06,Alimony,Home,-104.0
2023-11-06,Mod Pizza,Dining & Drinks:Restaurants,-31.81
2023-11-06,Elizabeth Cleaning,Cleaning,-120.0
2023-11-07,Amazon,Shopping:Electronics,-438.2
2023-11-07,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-07,Lululemon,Shopping:Clothing,-129.92
2023-11-07,Chipotle,Dining & Drinks:Restaurants,-10.29
2023-11-08,Bellevue Brewery,Dining & Drinks:Restaurants,-78.06
2023-11-08,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-11-08,Belle Pastry,Dining & Drinks:Restaurants,-20.7
2023-11-08,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-08,Lululemon,Shopping:Clothing,129.92
2023-11-09,Bellevue Brewery,Dining & Drinks:Restaurants,-52.04
2023-11-09,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-10,QFC Foods,Groceries,-3.78
2023-11-10,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-11,YouTube,Software ,-15.4
2023-11-13,Panda Express,Dining & Drinks:Restaurants,-41.62
2023-11-13,Geico,Auto & Transport:Car Insurance,-61.15
2023-11-13,Chipotle,Dining & Drinks:Restaurants,-44.48
2023-11-13,Mayuri,Dining & Drinks:Restaurants,-11.01
2023-11-13,Mayuri,Dining & Drinks:Restaurants,-12.09
2023-11-13,Bellevue Brewery,Dining & Drinks:Restaurants,-167.84
2023-11-13,QFC Foods,Groceries,-60.36
2023-11-13,Huel,Dining & Drinks:Restaurants,-133.77
2023-11-13,Jersey Mikes,Dining & Drinks:Restaurants,-44.34
2023-11-13,Premier Periodontics B,Health:Dentist,-99.0
2023-11-14,Chipotle,Dining & Drinks:Restaurants,-10.29
2023-11-14,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-15,Wind River,Personal Income:Paycheck,7761.03
2023-11-15,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-15,Total Wine And Bellevue Wa 11/15,Dining & Drinks:Bars,-73.91
2023-11-15,"Premier Periodontics, Pllc Wa 11/13",Health:Dentist,-250.0
2023-11-15,Rootana.com,Uncategorized,-90.08
2023-11-15,Bellevue Brewery,Dining & Drinks:Restaurants,-40.32
2023-11-16,Chipotle,Dining & Drinks:Restaurants,-10.9
2023-11-16,Netflix,Entertainment,-17.05
2023-11-16,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-17,Comcast,Utilities,-70.0
2023-11-17,Teradata,Personal Income:Paycheck,5611.45
2023-11-17,PCC Market,Groceries,-24.16
2023-11-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-17,Indochino,Shopping:Clothing,-329.2
2023-11-17,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-11-17,PSE,Utilities:Gas & Electric,-22.35
2023-11-20,Uber,Auto & Transport,-15.48
2023-11-20,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-20,QFC Foods,Groceries,-5.7
2023-11-20,Uber,Auto & Transport,-15.99
2023-11-20,Mcdonald's 11/17,Dining & Drinks:Restaurants,-11.68
2023-11-20,Chipotle,Dining & Drinks:Restaurants,-41.18
2023-11-20,Soylent,Groceries,-175.0
2023-11-20,T Mobile,Utilities:Phone,-120.0
2023-11-20,Mod Pizza,Dining & Drinks:Restaurants,-31.81
2023-11-20,Chipotle,Dining & Drinks:Restaurants,-30.88
2023-11-20,Shake Shack,Dining & Drinks:Restaurants,-31.46
2023-11-21,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-21,Macy's Wa 11/21,Shopping:Clothing,-330.3
2023-11-21,Amazon,Shopping:Electronics,-16.5
2023-11-21,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-11-21,Barbour Inc,Home,-154.14
2023-11-22,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-22,Chipotle,Dining & Drinks:Restaurants,-10.29
2023-11-22,Bellevue Plaza Anch Bellevue Wa 11/21,Groceries,-5.25
2023-11-24,Belle Pastry,Dining & Drinks:Restaurants,-3.15
2023-11-24,7-eleven 11/23,Dining & Drinks:Restaurants,-5.8
2023-11-24,QFC Foods,Groceries,-13.68
2023-11-24,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-27,Amazon,Shopping:Electronics,-36.97
2023-11-27,Chevron,Auto & Transport:Gas & Fuel,-50.21
2023-11-27,QFC Foods,Groceries,-20.85
2023-11-27,Shake Shack,Dining & Drinks:Restaurants,-38.27
2023-11-27,Bellevue Rink Clover.com Wa 11/26,Dining & Drinks,-20.0
2023-11-27,PCC Market,Groceries,-13.57
2023-11-27,Panda Express,Dining & Drinks:Restaurants,-28.42
2023-11-27,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-27,Chipotle,Dining & Drinks:Restaurants,-31.38
2023-11-27,Macy's Wa 11/27,Personal Income,330.3
2023-11-28,Google Domain,Software ,-6.61
2023-11-28,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-11-28,Chipotle,Dining & Drinks:Restaurants,-10.29
2023-11-28,Bartell Drugs,Health:Pharmacy,-20.42
2023-11-28,Soylent,Groceries,-96.0
2023-11-29,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-11-29,Panda Express,Dining & Drinks:Restaurants,-2.86
2023-11-29,Nordstrom,Shopping,-3.85
2023-11-30,Wind River,Personal Income:Paycheck,7761.03
2023-11-30,QFC Foods,Groceries,-2.51
2023-11-30,PCC Market,Groceries,-16.67
2023-11-30,Amazon,Shopping:Electronics,-5.49
2023-12-01,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-01,Mortgage,Home:Mortgage,-5990.47
2023-12-01,PCC Market,Groceries,-24.9
2023-12-01,Teradata,Personal Income:Paycheck,5611.45
2023-12-01,Alimony,Home,-1510.0
2023-12-01,Kachava,Personal Income,132.02
2023-12-02,Amli Spring District,Home:Rent,-3058.72
2023-12-04,Chipotle,Dining & Drinks:Restaurants,-41.78
2023-12-04,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-04,Ray-ban,Shopping:Clothing,-329.21
2023-12-04,Safeway,Groceries,-7.49
2023-12-04,Jersey Mikes,Dining & Drinks:Restaurants,-24.75
2023-12-04,The Economist Xxx-xxx-7685 Ny 12/04,Uncategorized,-302.78
2023-12-04,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-12-04,PCC Market,Groceries,-8.38
2023-12-04,Shake Shack,Dining & Drinks:Restaurants,-31.46
2023-12-05,AIG Life,Financial:Life Insurance,-102.03
2023-12-05,PCC Market,Groceries,-16.11
2023-12-05,Total Wine And Bellevue Wa 12/05,Dining & Drinks:Bars,-147.83
2023-12-05,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-05,Zia Lunch,Kids:Allowance,-252.4
2023-12-06,Chatgpt,Work Expenses,-22.02
2023-12-06,PCC Market,Groceries,-23.23
2023-12-06,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-07,Sp Jimmy Joy Usa Amsterdam 12/07,Dining & Drinks:Restaurants,-81.4
2023-12-08,QFC Foods,Groceries,-21.33
2023-12-08,Excel Clothing Newtownards 12/08,Shopping:Clothing,-225.0
2023-12-08,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-08,PCC Market,Groceries,-20.19
2023-12-11,PCC Market,Groceries,-6.98
2023-12-11,Chipotle,Dining & Drinks:Restaurants,-20.92
2023-12-11,Jersey Mikes,Dining & Drinks:Restaurants,-23.65
2023-12-11,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-11,Bellevue Brewery,Dining & Drinks:Restaurants,-23.42
2023-12-11,Shake Shack,Dining & Drinks:Restaurants,-31.37
2023-12-11,Uber,Auto & Transport,-14.22
2023-12-11,PCC Market,Groceries,-5.79
2023-12-11,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-11,Amazon,Shopping:Electronics,-16.5
2023-12-11,Chipotle,Dining & Drinks:Restaurants,-20.59
2023-12-11,PCC Market,Groceries,-22.7
2023-12-11,Uber,Auto & Transport,-14.99
2023-12-11,Uber,Auto & Transport,-14.93
2023-12-12,Gieco,Auto & Transport:Car Insurance,-61.15
2023-12-12,Elizabeth Cleaning,Cleaning,-90.0
2023-12-12,PCC Market,Groceries,-21.46
2023-12-12,YouTube,Software ,-15.4
2023-12-12,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-13,PCC Market,Groceries,-25.74
2023-12-13,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-14,Bartell Drugs,Health:Pharmacy,-2.41
2023-12-14,Chipotle,Dining & Drinks:Restaurants,-10.46
2023-12-14,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-15,Wind River,Personal Income:Paycheck,7761.03
2023-12-15,Chipotle,Dining & Drinks:Restaurants,-10.46
2023-12-15,Bartell Drugs,Health:Pharmacy,-2.41
2023-12-15,QFC Foods,Groceries,-2.96
2023-12-15,PCC Market,Groceries,-6.73
2023-12-15,Teradata,Personal Income:Paycheck,5611.45
2023-12-16,Netflix,Entertainment,-17.05
2023-12-16,Comcast,Utilities,-70.0
2023-12-18,Audible,Shopping:Books,-16.46
2023-12-18,Lastpass . Com Lastpass . Com Ma 12 / 15,Shopping:Electronics,-39.64
2023-12-18,Chipotle,Dining & Drinks:Restaurants,-20.92
2023-12-18,Shake Shack,Dining & Drinks:Restaurants,-47.19
2023-12-18,Uber,Auto & Transport,-12.97
2023-12-18,Amazon,Shopping:Electronics,-29.67
2023-12-18,Arco,Auto & Transport:Gas & Fuel,-8.57
2023-12-18,PSE,Utilities:Gas & Electric,-22.15
2023-12-18,Soylent,Groceries,-175.0
2023-12-18,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-18,Chick-Fil-A,Dining & Drinks:Restaurants,-50.85
2023-12-18,PCC Market,Groceries,-12.41
2023-12-18,QFC Foods,Groceries,-4.4
2023-12-18,Barber Shop,Personal Care:Hair,-44.0
2023-12-19,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-19,PCC Market,Groceries,-15.84
2023-12-19,MudWater,Groceries,-32.0
2023-12-20,PCC Market,Groceries,-17.43
2023-12-20,T Mobile,Utilities:Phone,-120.0
2023-12-20,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-21,Chipotle,Dining & Drinks:Restaurants,-11.07
2023-12-21,Nordstrom,Shopping,-29.18
2023-12-21,Amazon,Shopping:Electronics,-16.5
2023-12-21,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-22,Arco,Auto & Transport:Gas & Fuel,-53.14
2023-12-22,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-26,Amazon,Shopping:Electronics,-32.04
2023-12-26,Relaxing Station,Dining & Drinks:Restaurants,-51.0
2023-12-26,PCC Market,Groceries,-14.65
2023-12-26,Belle Pastry,Dining & Drinks:Restaurants,-3.15
2023-12-26,Chipotle,Dining & Drinks:Restaurants,-10.46
2023-12-26,Elizabeth Cleaning,Cleaning,-90.0
2023-12-26,Belle Pastry,Dining & Drinks:Restaurants,-3.15
2023-12-26,Mayuri,Dining & Drinks:Restaurants,-16.93
2023-12-26,Starbucks,Dining & Drinks:Restaurants,-3.96
2023-12-26,Whole Foods,Groceries,-17.69
2023-12-26,QFC Foods,Groceries,-6.98
2023-12-26,Starbucks,Dining & Drinks:Restaurants,-4.35
2023-12-27,Five Guys,Dining & Drinks:Restaurants,-36.18
2023-12-27,Panda Express,Dining & Drinks:Restaurants,-2.64
2023-12-27,QFC Foods,Groceries,-30.46
2023-12-28,Chipotle,Dining & Drinks:Restaurants,-26.92
2023-12-28,I ##hop,Dining & Drinks:Restaurants,-63.37
2023-12-28,Total Wine And Bellevue Wa 12 / 28,Dining & Drinks:Bars,-50.48
2023-12-28,Google Domain,Software ,-6.61
2023-12-28,Amazon,Shopping:Electronics,-22.01
2023-12-29,Wind River,Personal Income:Paycheck,7761.03
2023-12-29,Teradata,Personal Income:Paycheck,5611.46
2023-12-29,Chipotle,Dining & Drinks:Restaurants,-24.0
2023-12-29,Potbelly,Dining & Drinks:Restaurants,-33.44
2024-01-02,Chipotle,Dining & Drinks:Restaurants,-41.84
2024-01-02,Century Theaters,Entertainment,-43.26
2024-01-02,Five Guys,Dining & Drinks:Restaurants,-36.18
2024-01-02,Shake Shack,Dining & Drinks:Restaurants,-47.19
2024-01-02,Jersey Mikes,Dining & Drinks:Restaurants,-15.41
2024-01-02,PCC Market,Groceries,-18.49
2024-01-02,FredMeyer,Groceries,-11.86
2024-01-02,Amazon,Shopping:Electronics,-5.49
2024-01-02,Panda Express,Dining & Drinks:Restaurants,-29.29
2024-01-02,Chipotle,Dining & Drinks:Restaurants,-24.0
2024-01-02,PCC Market,Groceries,-11.22
2024-01-02,Chipotle,Dining & Drinks:Restaurants,-24.0
2024-01-02,QFC Foods,Groceries,-11.24
2024-01-02,Uber,Auto & Transport,-14.91
2024-01-02,ATM,Cash & ATM,-40.0
2024-01-02,Mod Pizza,Dining & Drinks:Restaurants,-28.7
2024-01-02,Mortgage,Home:Mortgage,-5990.47
2024-01-03,Filson,Shopping,-93.58
2024-01-03,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-03,Alimony,Home,-1260.0
2024-01-03,Amli Spring District,Home:Rent,-3032.14
2024-01-03,Shell,Auto & Transport:Gas & Fuel,-8.79
2024-01-04,Honest,Dining & Drinks:Restaurants,-38.48
2024-01-04,Replit,Software ,-120.0
2024-01-05,AIG Life,Financial:Life Insurance,-102.03
2024-01-05,PCC Market,Groceries,-13.47
2024-01-05,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-08,Whole Foods,Groceries,-22.17
2024-01-08,Ups Dining & Conf Svcs Wa 01/05,Health:Doctor,-5.29
2024-01-08,Ups Dining & Conf Svcs Wa 01/05,Health:Doctor,-0.66
2024-01-08,Shake Shack,Dining & Drinks:Restaurants,-31.46
2024-01-08,Target,Groceries,-16.56
2024-01-08,Mod Pizza,Dining & Drinks:Restaurants,-31.57
2024-01-08,Uber,Auto & Transport,-14.94
2024-01-08,Uber,Auto & Transport,-14.95
2024-01-08,Chatgpt,Work Expenses,-22.02
2024-01-08,Chipotle,Dining & Drinks:Restaurants,-20.92
2024-01-08,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-08,QFC Foods,Groceries,-12.06
2024-01-08,Total Wine And Bellevue Wa 01/06,Dining & Drinks:Bars,-55.84
2024-01-08,Chevron,Auto & Transport:Gas & Fuel,-48.95
2024-01-09,Elizabeth Cleaning,Cleaning,-90.0
2024-01-11,Honest,Dining & Drinks:Restaurants,-12.1
2024-01-12,QFC Foods,Groceries,-1.67
2024-01-12,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-12,PCC Market,Groceries,-22.03
2024-01-12,Teradata,Personal Income:Paycheck,5138.07
2024-01-12,Geico,Auto & Transport:Car Insurance,-61.17
2024-01-12,Wind River,Personal Income:Paycheck,3409.67
2024-01-12,YouTube,Software ,-15.4
2024-01-16,Uber,Auto & Transport,-14.99
2024-01-16,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-16,Shake Shack,Dining & Drinks:Restaurants,-33.33
2024-01-16,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-16,Chipotle,Dining & Drinks:Restaurants,-31.38
2024-01-16,Honest,Dining & Drinks:Restaurants,-9.9
2024-01-16,Uniqlo,Shopping:Clothing,-115.49
2024-01-16,Filson,Shopping,-214.7
2024-01-16,Netflix,Entertainment,-17.05
2024-01-16,Chipotle,Dining & Drinks:Restaurants,-13.71
2024-01-16,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-16,Jersey Mikes,Dining & Drinks:Restaurants,-24.77
2024-01-16,Soylent,Groceries,-175.0
2024-01-16,Uber,Auto & Transport,-14.99
2024-01-17,Comcast,Utilities,-70.0
2024-01-17,Tst* Beecher's Handmade Bellevue Wa 01/17,Dining & Drinks:Restaurants,-9.89
2024-01-17,PCC Market,Groceries,-16.53
2024-01-17,Amazon,Shopping:Electronics,-4.58
2024-01-17,"Premier Periodontics, Pllc Wa 01 / 15",Health:Dentist,-303.0
2024-01-17,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-17,MudWatee,Dining & Drinks:Restaurants,-40.0
2024-01-18,"Tile, Inc.",Home,-151.92
2024-01-18,Audible,Shopping:Books,-16.46
2024-01-18,Panda Express,Dining & Drinks:Restaurants,-2.64
2024-01-18,PSE,Utilities:Gas & Electric,-20.47
2024-01-18,Panda Express,Dining & Drinks:Restaurants,-11.67
